bitcoin_Cash_OPEN,bitcoin_Cash_HIGH,bitcoin_Cash_LOW,bitcoin_Cash_CLOSE,bitcoin_Cash_Volume,bitcoin_Cash_MarketCap,bitcoin_cash_MAvg_Open,bitcoin_cash_MAvg_Close,bitcoin_Cash_Direction,bitcoin_OPEN,bitcoin_HIGH,bitcoin_LOW,bitcoin_CLOSE,bitcoin_Volume,bitcoin_MarketCap,bitcoin_MAvg_Open,bitcoin_MAvg_Close,bitcoin_Direction,bitconnect_OPEN,bitconnect_HIGH,bitconnect_LOW,bitconnect_CLOSE,bitconnect_Volume,bitconnect_MarketCap,bitconnect_MAvg_Open,bitconnect_MAvg_Close,bitconnect_Direction,Date,dash_OPEN,dash_HIGH,dash_LOW,dash_CLOSE,dash_Volume,dash_MarketCap,dash_MAvg_Open,dash_MAvg_Close,dash_Direction,ethereum_classic_OPEN,ethereum_classic_HIGH,ethereum_classic_LOW,ethereum_classic_CLOSE,ethereum_classic_Volume,ethereum_classic_MarketCap,ethereum_classic_MAvg_Open,ethereum_classic_MAvg_Close,ethereum_classic_Direction,ethereum_OPEN,ethereum_HIGH,ethereum_LOW,ethereum_CLOSE,ethereum_Volume,ethereum_MarketCap,ethereum_MAvg_Open,ethereum_MAvg_Close,ethereum_Direction,iota_OPEN,iota_HIGH,iota_LOW,iota_CLOSE,iota_Volume,iota_MarketCap,iota_MAvg_Open,iota_MAvg_Close,iota_Direction,litecoin_OPEN,litecoin_HIGH,litecoin_LOW,litecoin_CLOSE,litecoin_Volume,litecoin_MarketCap,litecoin_MAvg_Open,litecoin_MAvg_Close,litecoin_Direction,monero_OPEN,monero_HIGH,monero_LOW,monero_CLOSE,monero_Volume,monero_MarketCap,monero_MAvg_Open,monero_MAvg_Close,monero_Direction,nem_OPEN,nem_HIGH,nem_LOW,nem_CLOSE,nem_Volume,nem_MarketCap,nem_MAvg_Open,nem_MAvg_Close,nem_Direction,neo_OPEN,neo_HIGH,neo_LOW,neo_CLOSE,neo_Volume,neo_MarketCap,neo_MAvg_Open,neo_MAvg_Close,neo_Direction,numeraire_OPEN,numeraire_HIGH,numeraire_LOW,numeraire_CLOSE,numeraire_Volume,numeraire_MarketCap,numeraire_MAvg_Open,numeraire_MAvg_Close,numeraire_Direction,omisego_OPEN,omisego_HIGH,omisego_LOW,omisego_CLOSE,omisego_Volume,omisego_MarketCap,omisego_MAvg_Open,omisego_MAvg_Close,omisego_Direction,qtum_OPEN,qtum_HIGH,qtum_LOW,qtum_CLOSE,qtum_Volume,qtum_MarketCap,qtum_MAvg_Open,qtum_MAvg_Close,qtum_Direction,ripple_OPEN,ripple_HIGH,ripple_LOW,ripple_CLOSE,ripple_Volume,ripple_MarketCap,ripple_MAvg_Open,ripple_MAvg_Close,ripple_Direction,stratis_OPEN,stratis_HIGH,stratis_LOW,stratis_CLOSE,stratis_Volume,stratis_MarketCap,stratis_MAvg_Open,stratis_MAvg_Close,stratis_Direction,waves_OPEN,waves_HIGH,waves_LOW,waves_CLOSE,waves_Volume,waves_MarketCap,waves_MAvg_Open,waves_MAvg_Close,waves_Direction,Date
,,,,,,,,,1845.76,1856.15,1694.01,1724.24,740984000,30131100000,1794.2,1786.6,Decreasing,7.71,8.04,7.29,7.41,448407,49032700,7.8,7.6,Decreasing,"May 12, 2017",91.8,92.43,85.88,86.8,15467900,669279000,92.1,90,Decreasing,6.48,6.67,6.34,6.34,18365500,592771000,6.5,6.5,Decreasing,89.43,93.12,88.66,88.66,145825000,8184930000,90.1,89.4,Decreasing,,,,,,,,,,30.93,31.68,27.37,27.45,110569000,1579240000,32.3,30,Decreasing,29.61,30.29,28.3,28.68,8023910,427789000,29.3,29.3,Decreasing,0.109394,0.132912,0.109139,0.130036,12794300,984546000,0.1,0.1,Increasing,0.480874,0.508175,0.469682,0.487684,548028,24043700,0.5,0.5,Increasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18276,0.209535,0.180984,0.206068,123635000,7000780000,0.2,0.2,Increasing,1.32,1.37,1.23,1.26,1778790,129648000,1.2,1.3,Decreasing,1.22,1.26,0.799024,1.11,1006640,121533000,1.1,1.2,Decreasing,12/05/17
,,,,,,,,,1723.12,1812.99,1651.08,1804.91,579635000,28132300000,1783.1,1792.6,Increasing,7.39,8.45,7.03,8.45,480450,47075500,7.6,7.9,Increasing,"May 13, 2017",86.75,89.75,83.5,89.35,14419400,632643000,90.1,89.2,Increasing,6.33,6.37,6.01,6.14,12663500,579371000,6.5,6.3,Decreasing,88.69,93.81,86.66,90.84,88742200,8120390000,89.3,89.8,Increasing,,,,,,,,,,27.22,28.91,25.52,28.91,83564400,1390150000,30.3,29,Increasing,28.59,28.73,27.22,28.47,7213280,413130000,29.4,28.9,Decreasing,0.131123,0.132988,0.115734,0.127062,9053670,1180110000,0.1,0.1,Decreasing,0.487873,0.491284,0.451528,0.484544,616908,24393600,0.5,0.5,Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.206697,0.223602,0.18698,0.214878,117101000,7917710000,0.2,0.2,Increasing,1.25,1.29,1.18,1.25,857911,122735000,1.3,1.3,Increasing,1.11,1.21,1.07,1.19,1559600,110983000,1.2,1.2,Increasing,13/05/17
,,,,,,,,,1800.86,1831.42,1776.62,1808.91,437196000,29405100000,1789.9,1779.4,Increasing,8.49,8.88,8.15,8.79,397657,54087400,7.9,8.2,Increasing,"May 14, 2017",89.56,90.97,88.53,89.8,12006000,653270000,89.4,88.7,Increasing,6.17,7.08,6.17,6.83,29682700,565543000,6.3,6.4,Increasing,90.87,91.25,89.61,90.79,66046600,8322380000,89.7,90.1,Decreasing,,,,,,,,,,29.09,30.45,27.79,28.89,67853200,1486220000,29.1,28.4,Decreasing,28.51,29.16,27.79,28.53,7419170,412198000,28.9,28.6,Increasing,0.127535,0.130717,0.122602,0.125946,6278030,1147820000,0.1,0.1,Decreasing,0.483372,0.490861,0.473253,0.477543,501693,24168600,0.5,0.5,Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215179,0.223486,0.211186,0.220223,69732000,8242620000,0.2,0.2,Increasing,1.25,1.32,1.24,1.28,981516,122761000,1.3,1.3,Increasing,1.19,1.42,1.19,1.37,2176080,119476000,1.2,1.2,Increasing,14/05/17
,,,,,,,,,1808.44,1812.8,1708.54,1738.43,731529000,29532600000,1777.5,1784.1,Decreasing,8.95,9.26,8.51,9.1,496905,57036400,8.3,8.8,Increasing,"May 15, 2017",89.88,91.9,84.6,91.49,15672900,655801000,88.7,90.2,Increasing,6.83,6.83,6.36,6.41,19609300,625436000,6.4,6.5,Decreasing,90.78,95.43,86.83,92.41,170999000,8316930000,90.1,91.3,Increasing,,,,,,,,,,28.89,28.93,25.19,25.37,97147900,1476700000,28.4,27.7,Decreasing,28.51,28.54,27.32,27.79,8160330,412305000,28.5,28.3,Decreasing,0.125736,0.127434,0.117503,0.117825,8761660,1131620000,0.1,0.1,Decreasing,0.477364,0.4933,0.45415,0.470057,897219,23868200,0.5,0.5,Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.220069,0.27072,0.220069,0.27072,223923000,8429940000,0.2,0.2,Increasing,1.28,1.28,1.18,1.2,836058,125557000,1.3,1.2,Decreasing,1.37,1.46,1.32,1.4,1664930,137497000,1.2,1.3,Increasing,15/05/17
,,,,,,,,,1741.7,1785.94,1686.54,1734.45,959045000,28446300000,1783.7,1760.6,Decreasing,9.2,10.08,8.95,9.81,765059,58670700,8.9,9.2,Increasing,"May 16, 2017",91.68,91.68,85.09,85.59,14638900,669083000,90.4,89,Decreasing,6.39,6.51,6.03,6.26,22364100,585399000,6.5,6.5,Decreasing,92.39,93.56,89.12,89.44,152285000,8466470000,91.3,90.9,Decreasing,,,,,,,,,,25.34,25.34,22.81,23.33,136875000,1295310000,27.8,25.9,Decreasing,27.73,27.73,25.96,26.26,9801320,401220000,28.3,27.5,Decreasing,0.117196,0.121158,0.1056,0.1074,14914200,1054760000,0.1,0.1,Decreasing,0.474567,0.474567,0.452551,0.463667,637204,23728400,0.5,0.5,Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.269824,0.349861,0.269824,0.349861,440882000,10335800000,0.2,0.3,Increasing,1.2,1.26,1.15,1.24,1680650,118259000,1.2,1.2,Increasing,1.42,1.42,1.24,1.26,1209240,141828000,1.3,1.3,Decreasing,16/05/17
,,,,,,,,,1726.73,1864.05,1661.91,1839.09,1064730000,28204800000,1759,1770.7,Increasing,9.8,10.35,9.61,10.11,783389,62539500,9.3,9.7,Increasing,"May 17, 2017",85.64,85.79,81.89,83.26,15847600,625221000,89.1,86.8,Decreasing,6.24,6.28,5.74,5.93,29290700,571892000,6.5,6.2,Decreasing,89.25,91.27,84.43,89.86,183031000,8181520000,90.8,90.6,Increasing,,,,,,,,,,23.24,25.95,20.8,25.4,141118000,1188550000,25.8,24.7,Increasing,26.37,27.97,25.28,26.93,10576800,381592000,27.5,27,Increasing,0.105303,0.123851,0.09705,0.120358,13923900,947727000,0.1,0.1,Increasing,0.464285,0.531643,0.454101,0.531643,1328670,23214200,0.5,0.5,Increasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.355124,0.43517,0.326358,0.394132,470974000,13603300000,0.3,0.3,Increasing,1.23,1.3,1.19,1.26,1739460,121279000,1.2,1.2,Increasing,1.27,1.43,1.25,1.34,1348780,126782000,1.4,1.3,Increasing,17/05/17
,,,,,,,,,1818.7,1904.48,1807.12,1888.65,894321000,29710500000,1762.4,1820.7,Increasing,10.04,10.87,10.02,10.72,819691,64102400,9.7,10.2,Increasing,"May 18, 2017",83.21,89.8,83.21,89.73,14126000,607656000,86.8,86.2,Increasing,5.92,6.76,5.89,6.73,41864200,543449000,6.2,6.3,Increasing,89.84,97.37,89.84,96.91,196237000,8238110000,90.5,92.1,Increasing,,,,,,,,,,25.17,29.01,25.12,28.36,115830000,1287210000,24.6,25.7,Increasing,26.98,31.11,26.98,30.33,15586800,390685000,27,27.8,Increasing,0.120129,0.214931,0.120129,0.214931,72737900,1081160000,0.1,0.1,Increasing,0.533423,0.552265,0.514519,0.539481,1201540,26671200,0.5,0.5,Increasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.394931,0.408012,0.331116,0.364869,237644000,15128200000,0.3,0.4,Decreasing,1.27,1.42,1.24,1.41,2850560,124689000,1.2,1.3,Increasing,1.28,1.4,1.28,1.38,912823,128494000,1.3,1.3,Increasing,18/05/17
,,,,,,,,,1897.37,2004.52,1890.25,1987.71,1157290000,30999000000,1814.3,1905.2,Increasing,10.73,11.37,10.72,11.22,670821,68513600,10.2,10.7,Increasing,"May 19, 2017",89.87,101.1,88.77,98.98,25889600,656468000,86.2,90.7,Increasing,6.72,8.22,6.62,7.99,90591100,616144000,6.3,6.9,Increasing,97.05,133.56,97.05,129.53,626945000,8902240000,92,105.4,Increasing,,,,,,,,,,28.29,28.41,26.78,27.7,96923800,1447310000,25.6,27.2,Decreasing,30.31,31.87,30.28,31.87,10692300,439025000,27.9,29.7,Increasing,0.221122,0.26982,0.194595,0.212863,73752700,1990100000,0.1,0.2,Decreasing,0.539752,0.682251,0.539752,0.63186,1884600,26987600,0.5,0.6,Increasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.363505,0.363505,0.300794,0.327801,269894000,14006800000,0.4,0.4,Decreasing,1.42,1.75,1.38,1.66,5798680,139905000,1.3,1.4,Increasing,1.39,1.61,1.37,1.57,1423940,139098000,1.3,1.4,Increasing,19/05/17
,,,,,,,,,1984.24,2084.73,1974.92,2084.73,961336000,32422400000,1900.1,1987,Increasing,11.23,12.38,11.23,12.35,653438,71772600,10.7,11.4,Increasing,"May 20, 2017",98.83,105.87,98.69,100.77,22378100,722090000,90.6,96.5,Increasing,7.99,8.21,7.41,7.41,38813800,733122000,6.9,7.4,Decreasing,129.22,133.64,124.7,126.52,331455000,11856600000,105.4,117.7,Decreasing,,,,,,,,,,27.68,28.16,27.2,27.51,59065000,1416690000,27,27.9,Decreasing,31.82,36.78,31.27,35.1,23733000,460963000,29.7,32.4,Increasing,0.21347,0.251969,0.20183,0.225015,28870600,1921230000,0.2,0.2,Increasing,0.638148,0.671513,0.612225,0.665485,1476170,31907400,0.6,0.6,Increasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.328631,0.370361,0.303941,0.351634,237792000,12663000000,0.4,0.3,Increasing,1.66,2.01,1.62,2.01,4183780,163356000,1.4,1.7,Increasing,1.57,1.65,1.49,1.64,1019880,156886000,1.4,1.5,Increasing,20/05/17
,,,,,,,,,2067.03,2119.08,2037.5,2041.2,1147860000,33779400000,1982.9,2037.9,Decreasing,12.34,12.93,12.2,12.52,545026,78880200,11.4,12,Increasing,"May 21, 2017",100.72,102.35,98.01,102.03,19898000,736086000,96.5,100.6,Increasing,7.39,9.4,7.37,9.4,64632100,678664000,7.4,8.3,Increasing,127.54,159.03,125.89,157.94,570361000,11705700000,117.9,138,Increasing,,,,,,,,,,27.48,28.74,25.73,26.3,104882000,1406610000,27.8,27.2,Decreasing,35.04,36.46,33.35,34.64,10952100,507841000,32.4,33.9,Decreasing,0.225566,0.253217,0.219717,0.244041,22914700,2030090000,0.2,0.2,Increasing,0.665434,0.744667,0.618864,0.664141,2621930,33271700,0.6,0.7,Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.353164,0.367636,0.332222,0.336201,129765000,13608300000,0.3,0.3,Decreasing,2.01,2.15,1.87,2.11,5030270,198012000,1.7,1.9,Increasing,1.64,1.79,1.64,1.77,1498620,163762000,1.5,1.7,Increasing,21/05/17
,,,,,,,,,2043.19,2303.9,2017.87,2173.4,1942220000,33393600000,2031.5,2099.8,Increasing,12.6,13.32,11.75,12.28,834180,80620000,12.1,12.4,Decreasing,"May 22, 2017",101.67,146.8,96.29,120.73,76089200,743266000,100.4,107.8,Increasing,9,11,8.94,9.9,169832000,826321000,8.1,8.9,Increasing,158.17,201.75,152.47,174.26,1188910000,14522100000,138.3,152.9,Increasing,,,,,,,,,,26.14,27.5,23.27,25.38,164829000,1338680000,27.1,26.4,Decreasing,34.8,41.18,33.27,36.17,28469700,504584000,33.9,35.3,Increasing,0.243594,0.29314,0.219388,0.259399,33772700,2192350000,0.2,0.2,Increasing,0.682007,0.742591,0.669175,0.720486,2331300,34100400,0.7,0.7,Increasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.338403,0.345412,0.270091,0.317954,265699000,13039500000,0.3,0.3,Decreasing,2.1,2.1,1.88,1.95,3365370,206311000,1.9,2,Decreasing,1.77,1.98,1.75,1.87,1696230,176818000,1.7,1.8,Increasing,22/05/17
,,,,,,,,,2191.56,2320.82,2178.5,2320.42,1378750000,35822600000,2100.6,2178.3,Increasing,12.26,13.34,12.22,13.19,662390,78464700,12.4,12.7,Increasing,"May 23, 2017",120.38,144.18,117.86,138.07,51407800,880270000,107.6,120.3,Increasing,9.97,11.94,9.84,11.94,116546000,915912000,8.8,10.4,Increasing,170.82,183.55,169.93,181.95,530709000,15688000000,152.2,171.4,Increasing,,,,,,,,,,25.3,32.11,24.93,32.11,216875000,1296170000,26.3,27.9,Increasing,36.31,56.84,36.3,55.62,68629500,526642000,35.4,42.1,Increasing,0.260135,0.273548,0.246607,0.2651,19114200,2341210000,0.2,0.3,Increasing,0.721726,0.901805,0.695115,0.877157,3858760,36086300,0.7,0.8,Increasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.313347,0.354014,0.291893,0.323368,153050000,12074100000,0.3,0.3,Increasing,1.96,3.24,1.96,2.99,8526840,193213000,2,2.3,Increasing,1.88,2.75,1.88,2.57,3640250,188212000,1.8,2.1,Increasing,23/05/17
,,,,,,,,,2321.37,2523.72,2321.37,2443.64,1725380000,37949200000,2185.4,2312.5,Increasing,13.21,14.35,13.12,13.6,1025590,84554600,12.7,13,Increasing,"May 24, 2017",139.1,157.09,139.1,144.63,47161500,1017440000,120.4,134.5,Increasing,12.02,21.3,11.9,18.87,319906000,1104910000,10.3,13.6,Increasing,182.65,228.37,182.45,190.05,561014000,16779700000,170.5,182.1,Increasing,,,,,,,,,,32.12,35.16,31.71,34.45,196292000,1645910000,27.9,30.6,Increasing,56.31,58.64,44.04,45.38,95915700,817013000,42.5,45.7,Decreasing,0.266879,0.274258,0.220504,0.261565,23787600,2401910000,0.3,0.3,Decreasing,0.878954,1.9,0.863444,1.76,22900400,43947700,0.8,1.1,Increasing,,,,,,,,,,,,,,,,,,,6.42,6.76,5.68,6.19,11221600,0,0,0,Decreasing,0.325054,0.357358,0.293009,0.29589,166168000,12525200000,0.3,0.3,Decreasing,3.05,3.43,2.85,3,11021500,300580000,2.4,2.6,Decreasing,2.64,3.07,2.51,2.75,2549760,263789000,2.1,2.4,Increasing,24/05/17
,,,,,,,,,2446.24,2763.71,2285.3,2304.98,2406700000,39995400000,2319.7,2356.3,Decreasing,13.57,23.37,11.98,15.67,6153930,86953600,13,14.2,Increasing,"May 25, 2017",143.2,145.14,118.68,119.63,60488800,1047690000,134.2,134.1,Decreasing,19.22,22.35,15.76,16.35,575964000,1767600000,13.7,15.7,Decreasing,189.85,210.98,170.51,174.45,943637000,17446600000,181.1,182.2,Decreasing,,,,,,,,,,34.47,36.21,28.87,29.9,687651000,1766650000,30.6,32.2,Decreasing,45.52,50.9,39.5,40.12,52485500,660745000,46,47,Decreasing,0.261542,0.261542,0.197161,0.206736,24245600,2353880000,0.3,0.2,Decreasing,1.74,1.74,1.01,1.11,12458000,87149500,1.1,1.2,Decreasing,,,,,,,,,,,,,,,,,,,6.19,6.29,4.57,4.66,6211020,0,0,0,Decreasing,0.291834,0.303467,0.238308,0.246065,237805000,11245100000,0.3,0.3,Decreasing,3.06,3.5,2.65,2.67,4621460,301142000,2.7,2.9,Decreasing,2.83,2.95,2.29,2.36,2280980,282949000,2.5,2.6,Decreasing,25/05/17
,,,,,,,,,2320.89,2573.79,2071.99,2202.42,1763480000,37950600000,2362.8,2317,Decreasing,15.56,17.57,14.07,15.26,591390,99749800,14.1,14.8,Decreasing,"May 26, 2017",118.61,139.46,110.03,112.94,45411400,868031000,133.6,125.7,Decreasing,16.52,17.99,13.17,14.26,321918000,1519550000,15.9,16.5,Decreasing,175.22,193.69,150.28,160.4,792458000,16107000000,182.6,175,Decreasing,,,,,,,,,,30.33,31.32,22.56,23.75,484254000,1554680000,32.3,29.4,Decreasing,39.81,44.61,34.84,38.71,24735300,578017000,47.2,41.4,Decreasing,0.204998,0.239563,0.172858,0.182618,20842000,1844980000,0.2,0.2,Decreasing,1.11,1.22,0.69411,0.826549,6847940,55293000,1.2,1.2,Decreasing,,,,,,,,,,,,,,,,,,,4.66,5.33,3.39,4.1,5116020,0,5.8,5,Decreasing,0.245083,0.327812,0.245083,0.271808,253935000,9374260000,0.3,0.3,Increasing,2.67,3.43,2.59,3.03,6004290,262417000,2.9,2.9,Increasing,2.35,2.95,2.33,2.49,1994070,235176000,2.6,2.5,Increasing,26/05/17
,,,,,,,,,2196.27,2260.2,1855.83,2038.87,1700480000,35917100000,2321.1,2182.1,Decreasing,15.31,16.36,13.47,14.63,551952,98179600,14.8,15.2,Decreasing,"May 27, 2017",113.35,117.76,89.05,99.2,39936600,829763000,125.1,110.6,Decreasing,13.96,16.26,10.58,16.26,220003000,1282250000,16.6,15.6,Increasing,159.82,166.95,120.44,157.76,1217060000,14696000000,175,164.2,Decreasing,,,,,,,,,,23.4,25.43,20.1,23.74,505424000,1200170000,29.4,25.8,Increasing,38.71,40.79,28.69,33.41,20990300,562314000,41.3,37.4,Decreasing,0.181294,0.19884,0.118976,0.19884,28283500,1631650000,0.2,0.2,Increasing,0.806824,1.03,0.598245,0.982348,7025920,40341200,1.2,1,Increasing,,,,,,,,,,,,,,,,,,,4.05,4.53,3.19,4.53,7046840,0,5,4.4,Increasing,0.272697,0.283363,0.162345,0.212549,255532000,10430500000,0.3,0.2,Decreasing,3.06,3.17,1.97,2.68,5332510,300653000,2.9,2.8,Decreasing,2.49,2.61,1.74,2.25,2019910,249088000,2.6,2.4,Decreasing,27/05/17
,,,,,,,,,2054.08,2267.34,2054.08,2155.8,1147140000,33595900000,2190.4,2132.4,Increasing,14.86,16.68,14.71,15.99,405591,95355900,15.2,15.3,Increasing,"May 28, 2017",100.42,115.58,100.42,108.14,39651700,735254000,110.8,106.8,Increasing,16.56,17.36,14.1,16.13,159009000,1523730000,15.7,15.6,Decreasing,158.82,179.94,157.6,170.51,717971000,14608600000,164.6,162.9,Increasing,,,,,,,,,,24.01,26.07,22.11,24.22,377039000,1231490000,25.9,23.9,Increasing,33.43,39.39,33.43,36.84,19020300,485858000,37.3,36.3,Increasing,0.202523,0.227585,0.1757,0.208126,19680000,1822710000,0.2,0.2,Increasing,0.989557,1.07,0.814832,0.930106,5133830,49477900,1,0.9,Decreasing,,,,,,,,,,,,,,,,,,,4.86,5.06,4.19,4.62,4353380,0,4.5,4.4,Decreasing,0.212887,0.242395,0.204652,0.229554,122253000,8142790000,0.2,0.2,Increasing,2.68,3.21,2.65,3.12,4152120,263636000,2.8,2.9,Increasing,2.26,2.74,2.26,2.47,1273880,225588000,2.4,2.4,Increasing,28/05/17
,,,,,,,,,2159.43,2307.05,2107.17,2255.61,994625000,35323500000,2136.6,2150.1,Increasing,15.96,17.51,15.54,17.2,825630,102399000,15.4,15.9,Increasing,"May 29, 2017",107.93,119.2,105.64,117.26,35802200,790454000,107.2,108.2,Increasing,16.23,17.42,15.24,17.1,100235000,1494310000,15.6,16.5,Increasing,170.13,197.13,164.53,194.91,718828000,15654600000,162.9,174.4,Increasing,,,,,,,,,,24.32,25.69,23.28,25.21,219796000,1248110000,23.9,24.4,Increasing,36.76,43.81,36.06,41.21,31360800,534431000,36.3,37.2,Increasing,0.206308,0.214855,0.193927,0.208717,9990310,1856770000,0.2,0.2,Increasing,0.921727,0.974728,0.873447,0.966765,2171000,46086400,0.9,1,Increasing,,,,,,,,,,,,,,,,,,,4.64,4.88,4.36,4.6,2205420,0,4.5,4.6,Decreasing,0.227189,0.24282,0.214777,0.23207,86555600,8689830000,0.2,0.2,Increasing,3.12,4.02,3.12,3.76,12998700,306525000,3,3.2,Increasing,2.48,2.76,2.27,2.68,1475750,247786000,2.4,2.5,Increasing,29/05/17
,,,,,,,,,2255.36,2301.96,2124.57,2175.47,1443970000,36897000000,2156.3,2195.6,Decreasing,17.22,17.79,16.59,16.92,801777,110582000,16,16.7,Decreasing,"May 30, 2017",117.17,127,115.4,121.13,42919400,858404000,108.5,115.5,Increasing,17.13,18.86,16.88,18.54,151989000,1577830000,16.6,17.3,Increasing,195.61,233.71,189.29,231.91,1586670000,18004700000,174.9,199.1,Increasing,,,,,,,,,,25.32,26.13,24.03,24.14,216944000,1299460000,24.6,24.5,Decreasing,41.29,45.65,39.66,39.79,23048100,600461000,37.2,39.3,Decreasing,0.208259,0.226354,0.186042,0.186042,13067800,1874330000,0.2,0.2,Decreasing,0.975403,1.13,0.970573,1.02,5393720,48770200,1,1,Increasing,,,,,,,,,,,,,,,,,,,4.62,5.07,4.53,4.65,2836480,0,4.7,4.6,Increasing,0.232191,0.237367,0.205324,0.205324,92808700,8881150000,0.2,0.2,Decreasing,3.8,5.99,3.76,5.87,29487300,374312000,3.2,4.2,Increasing,2.7,2.76,2.38,2.38,2066020,269773000,2.5,2.5,Decreasing,30/05/17
,,,,,,,,,2187.19,2311.08,2145.57,2286.41,1544830000,35786700000,2200.7,2239.2,Increasing,17,18.97,17,18.9,1228390,109246000,16.7,17.7,Increasing,"May 31, 2017",121.85,141.84,117.98,135.97,59781000,892886000,115.7,124.8,Increasing,18.74,18.74,16.68,17.68,169218000,1726710000,17.4,17.8,Decreasing,231.58,236.97,215.57,230.67,1271600000,21321900000,199.1,219.2,Decreasing,,,,,,,,,,24.29,25.57,23.18,25.3,298675000,1247240000,24.6,24.9,Increasing,39.83,43.11,39.23,41.83,15027900,579429000,39.3,40.9,Increasing,0.185792,0.209011,0.177018,0.202065,13405700,1672130000,0.2,0.2,Increasing,1.02,1.08,0.966531,1.03,3001020,51167000,1,1,Increasing,,,,,,,,,,,,,,,,,,,4.61,4.88,4.5,4.86,3011070,0,4.6,4.7,Increasing,0.20536,0.247677,0.193839,0.24659,160620000,7854880000,0.2,0.2,Increasing,6,6.39,4.93,5.09,38378600,590175000,4.3,4.9,Decreasing,2.43,3.08,2.39,2.95,2233740,242799000,2.5,2.7,Increasing,31/05/17
,,,,,,,,,2288.33,2448.39,2288.33,2407.88,1653180000,37446200000,2243.6,2289.9,Increasing,18.93,22.95,18.93,22.18,2466910,121713000,17.7,19.3,Increasing,"Jun 01, 2017",136.47,147.94,131.64,136.08,46692500,1000300000,125.2,131.1,Decreasing,17.62,17.94,16.63,16.83,129554000,1624040000,17.8,17.7,Decreasing,230.89,236.22,214.48,222.24,812924000,21264800000,219.4,228.3,Decreasing,,,,,,,,,,25.34,29.62,25.3,28.8,420473000,1301540000,25,26.1,Increasing,41.84,45.52,41.84,43.7,12849800,608922000,41,41.8,Increasing,0.20211,0.23795,0.20211,0.230595,16924700,1818990000,0.2,0.2,Increasing,1.03,1.3,1.01,1.24,8061920,51383000,1,1.1,Increasing,,,,,,,,,,,,,,,,,,,4.86,8.37,4.78,7.79,28193200,0,4.7,5.8,Increasing,0.243946,0.336797,0.243946,0.333657,588819000,9330770000,0.2,0.3,Increasing,5.2,6.12,5.04,6,17263800,511918000,5,5.7,Increasing,2.94,3.53,2.93,3.44,3224130,294035000,2.7,2.9,Increasing,01/06/17
,,,,,,,,,2404.03,2488.55,2373.32,2488.55,1317030000,39344600000,2293.2,2394.3,Increasing,22.19,24.19,21.99,24.19,1512120,142856000,19.4,21.8,Increasing,"Jun 02, 2017",137.08,145.88,136.33,145.29,39172500,1005050000,131.8,139.1,Increasing,16.84,17.51,16.84,17.38,74579100,1552150000,17.7,17.3,Increasing,222.29,229.41,219.58,223.78,469532000,20479000000,228.3,225.6,Increasing,,,,,,,,,,28.9,29.89,27.74,28.94,332251000,1484470000,26.2,27.7,Increasing,43.74,44.65,43,44,9539580,636754000,41.8,43.2,Increasing,0.230059,0.233015,0.218886,0.227844,13133400,2070530000,0.2,0.2,Decreasing,1.25,1.4,1.18,1.35,7157890,62290500,1.1,1.2,Increasing,,,,,,,,,,,,,,,,,,,7.86,13.6,7.86,13.46,54232400,0,5.8,8.7,Increasing,0.333645,0.335809,0.29071,0.303448,293677000,12885900000,0.3,0.3,Decreasing,6,9.21,5.85,8.68,61652500,590322000,5.7,6.6,Increasing,3.4,4.64,3.4,4.53,4988350,340371000,2.9,3.6,Increasing,02/06/17
,,,,,,,,,2493.72,2581.91,2423.57,2515.35,1514950000,40817100000,2395.4,2470.6,Increasing,24.03,25.66,23.84,25.59,2741120,154747000,21.7,24,Increasing,"Jun 03, 2017",145.28,148.42,142.8,144.29,39144000,1065460000,139.6,141.9,Decreasing,17.39,17.53,16.14,16.26,94317500,1603910000,17.3,16.8,Decreasing,223.46,225.97,219.42,224.38,427896000,20593500000,225.5,223.5,Increasing,,,,,,,,,,29.04,29.17,26.63,27.66,290556000,1492070000,27.8,28.5,Decreasing,43.99,44.42,42.16,42.37,9819610,640642000,43.2,43.4,Decreasing,0.226646,0.231624,0.205723,0.215075,13544800,2039810000,0.2,0.2,Decreasing,1.36,1.36,1.15,1.26,4049740,68122000,1.2,1.3,Decreasing,,,,,,,,,,,,,,,,,,,13.17,13.7,11.39,12.54,39565100,0,8.6,11.3,Decreasing,0.30046,0.310863,0.277563,0.29458,155454000,11604300000,0.3,0.3,Decreasing,8.62,11.68,8.61,9.3,76687700,848350000,6.6,8,Increasing,4.69,6.51,4.61,5.19,10124100,468617000,3.7,4.4,Increasing,03/06/17
